date,type,state,district,property_type,properties
2024-07-01,unsold_not_constructed,Sarawak,Sibu,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Sarawak,Sibu,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Sarawak,Sibu,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Sarawak,Sibu,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Sarawak,Sibu,townhouse,0
2024-07-01,unsold_under_construction,Sarawak,Sibu,all,269
2024-07-01,unsold_under_construction,Sarawak,Sibu,cluster,0
2024-07-01,unsold_under_construction,Sarawak,Sibu,condominium,179
2024-07-01,unsold_under_construction,Sarawak,Sibu,detached,12
2024-07-01,unsold_under_construction,Sarawak,Sibu,flat,0
2024-07-01,unsold_under_construction,Sarawak,Sibu,flat-lowcost,0
2024-07-01,unsold_under_construction,Sarawak,Sibu,house-lowcost,15
2024-07-01,unsold_under_construction,Sarawak,Sibu,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Sarawak,Sibu,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Sarawak,Sibu,terrace-1-storey,9
2024-07-01,unsold_under_construction,Sarawak,Sibu,terrace-2-3-storey,54
2024-07-01,unsold_under_construction,Sarawak,Sibu,townhouse,0
2024-07-01,overhang,Sarawak,Sri Aman,all,18
2024-07-01,overhang,Sarawak,Sri Aman,cluster,0
2024-07-01,overhang,Sarawak,Sri Aman,condominium,0
2024-07-01,overhang,Sarawak,Sri Aman,detached,0
2024-07-01,overhang,Sarawak,Sri Aman,flat,0
2024-07-01,overhang,Sarawak,Sri Aman,flat-lowcost,0
2024-07-01,overhang,Sarawak,Sri Aman,house-lowcost,0
2024-07-01,overhang,Sarawak,Sri Aman,semidetached-1-storey,0
2024-07-01,overhang,Sarawak,Sri Aman,semidetached-2-3-storey,0
2024-07-01,overhang,Sarawak,Sri Aman,terrace-1-storey,18
2024-07-01,overhang,Sarawak,Sri Aman,terrace-2-3-storey,0
2024-07-01,overhang,Sarawak,Sri Aman,townhouse,0
2024-07-01,unsold_not_constructed,Sarawak,Sri Aman,all,0
2024-07-01,unsold_not_constructed,Sarawak,Sri Aman,cluster,0
2024-07-01,unsold_not_constructed,Sarawak,Sri Aman,condominium,0
2024-07-01,unsold_not_constructed,Sarawak,Sri Aman,detached,0
2024-07-01,unsold_not_constructed,Sarawak,Sri Aman,flat,0
2024-07-01,unsold_not_constructed,Sarawak,Sri Aman,flat-lowcost,0
2024-07-01,unsold_not_constructed,Sarawak,Sri Aman,house-lowcost,0
2024-07-01,unsold_not_constructed,Sarawak,Sri Aman,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Sarawak,Sri Aman,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Sarawak,Sri Aman,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Sarawak,Sri Aman,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Sarawak,Sri Aman,townhouse,0
2024-07-01,unsold_under_construction,Sarawak,Sri Aman,all,24
2024-07-01,unsold_under_construction,Sarawak,Sri Aman,cluster,0
2024-07-01,unsold_under_construction,Sarawak,Sri Aman,condominium,0
2024-07-01,unsold_under_construction,Sarawak,Sri Aman,detached,0
2024-07-01,unsold_under_construction,Sarawak,Sri Aman,flat,0
2024-07-01,unsold_under_construction,Sarawak,Sri Aman,flat-lowcost,0
2024-07-01,unsold_under_construction,Sarawak,Sri Aman,house-lowcost,0
2024-07-01,unsold_under_construction,Sarawak,Sri Aman,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Sarawak,Sri Aman,semidetached-2-3-storey,10
2024-07-01,unsold_under_construction,Sarawak,Sri Aman,terrace-1-storey,0
2024-07-01,unsold_under_construction,Sarawak,Sri Aman,terrace-2-3-storey,14
2024-07-01,unsold_under_construction,Sarawak,Sri Aman,townhouse,0
2024-07-01,overhang,Selangor,All,all,2304
2024-07-01,overhang,Selangor,All,cluster,113
2024-07-01,overhang,Selangor,All,condominium,1368
2024-07-01,overhang,Selangor,All,detached,70
2024-07-01,overhang,Selangor,All,flat,0
2024-07-01,overhang,Selangor,All,flat-lowcost,9
2024-07-01,overhang,Selangor,All,house-lowcost,0
2024-07-01,overhang,Selangor,All,semidetached-1-storey,11
2024-07-01,overhang,Selangor,All,semidetached-2-3-storey,138
2024-07-01,overhang,Selangor,All,terrace-1-storey,58
2024-07-01,overhang,Selangor,All,terrace-2-3-storey,466
2024-07-01,overhang,Selangor,All,townhouse,71
2024-07-01,unsold_not_constructed,Selangor,All,all,1288
2024-07-01,unsold_not_constructed,Selangor,All,cluster,0
2024-07-01,unsold_not_constructed,Selangor,All,condominium,336
2024-07-01,unsold_not_constructed,Selangor,All,detached,0
2024-07-01,unsold_not_constructed,Selangor,All,flat,0
2024-07-01,unsold_not_constructed,Selangor,All,flat-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,All,house-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,All,semidetached-1-storey,108
2024-07-01,unsold_not_constructed,Selangor,All,semidetached-2-3-storey,44
2024-07-01,unsold_not_constructed,Selangor,All,terrace-1-storey,115
2024-07-01,unsold_not_constructed,Selangor,All,terrace-2-3-storey,555
2024-07-01,unsold_not_constructed,Selangor,All,townhouse,130
2024-07-01,unsold_under_construction,Selangor,All,all,7931
2024-07-01,unsold_under_construction,Selangor,All,cluster,124
2024-07-01,unsold_under_construction,Selangor,All,condominium,4548
2024-07-01,unsold_under_construction,Selangor,All,detached,48
2024-07-01,unsold_under_construction,Selangor,All,flat,0
2024-07-01,unsold_under_construction,Selangor,All,flat-lowcost,0
2024-07-01,unsold_under_construction,Selangor,All,house-lowcost,0
2024-07-01,unsold_under_construction,Selangor,All,semidetached-1-storey,128
2024-07-01,unsold_under_construction,Selangor,All,semidetached-2-3-storey,273
2024-07-01,unsold_under_construction,Selangor,All,terrace-1-storey,537
2024-07-01,unsold_under_construction,Selangor,All,terrace-2-3-storey,2065
2024-07-01,unsold_under_construction,Selangor,All,townhouse,208
2024-07-01,overhang,Selangor,Gombak,all,356
2024-07-01,overhang,Selangor,Gombak,cluster,104
2024-07-01,overhang,Selangor,Gombak,condominium,103
2024-07-01,overhang,Selangor,Gombak,detached,7
2024-07-01,overhang,Selangor,Gombak,flat,0
2024-07-01,overhang,Selangor,Gombak,flat-lowcost,0
2024-07-01,overhang,Selangor,Gombak,house-lowcost,0
2024-07-01,overhang,Selangor,Gombak,semidetached-1-storey,0
2024-07-01,overhang,Selangor,Gombak,semidetached-2-3-storey,43
2024-07-01,overhang,Selangor,Gombak,terrace-1-storey,0
2024-07-01,overhang,Selangor,Gombak,terrace-2-3-storey,82
2024-07-01,overhang,Selangor,Gombak,townhouse,17
2024-07-01,unsold_not_constructed,Selangor,Gombak,all,0
2024-07-01,unsold_not_constructed,Selangor,Gombak,cluster,0
2024-07-01,unsold_not_constructed,Selangor,Gombak,condominium,0
2024-07-01,unsold_not_constructed,Selangor,Gombak,detached,0
2024-07-01,unsold_not_constructed,Selangor,Gombak,flat,0
2024-07-01,unsold_not_constructed,Selangor,Gombak,flat-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,Gombak,house-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,Gombak,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Selangor,Gombak,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Selangor,Gombak,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Selangor,Gombak,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Selangor,Gombak,townhouse,0
2024-07-01,unsold_under_construction,Selangor,Gombak,all,975
2024-07-01,unsold_under_construction,Selangor,Gombak,cluster,0
2024-07-01,unsold_under_construction,Selangor,Gombak,condominium,597
2024-07-01,unsold_under_construction,Selangor,Gombak,detached,29
2024-07-01,unsold_under_construction,Selangor,Gombak,flat,0
2024-07-01,unsold_under_construction,Selangor,Gombak,flat-lowcost,0
2024-07-01,unsold_under_construction,Selangor,Gombak,house-lowcost,0
2024-07-01,unsold_under_construction,Selangor,Gombak,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Selangor,Gombak,semidetached-2-3-storey,30
2024-07-01,unsold_under_construction,Selangor,Gombak,terrace-1-storey,0
2024-07-01,unsold_under_construction,Selangor,Gombak,terrace-2-3-storey,299
2024-07-01,unsold_under_construction,Selangor,Gombak,townhouse,20
2024-07-01,overhang,Selangor,Hulu Langat,all,381
2024-07-01,overhang,Selangor,Hulu Langat,cluster,0
2024-07-01,overhang,Selangor,Hulu Langat,condominium,302
2024-07-01,overhang,Selangor,Hulu Langat,detached,25
2024-07-01,overhang,Selangor,Hulu Langat,flat,0
2024-07-01,overhang,Selangor,Hulu Langat,flat-lowcost,9
2024-07-01,overhang,Selangor,Hulu Langat,house-lowcost,0
2024-07-01,overhang,Selangor,Hulu Langat,semidetached-1-storey,0
2024-07-01,overhang,Selangor,Hulu Langat,semidetached-2-3-storey,20
2024-07-01,overhang,Selangor,Hulu Langat,terrace-1-storey,0
2024-07-01,overhang,Selangor,Hulu Langat,terrace-2-3-storey,25
2024-07-01,overhang,Selangor,Hulu Langat,townhouse,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Langat,all,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Langat,cluster,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Langat,condominium,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Langat,detached,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Langat,flat,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Langat,flat-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Langat,house-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Langat,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Langat,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Langat,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Langat,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Langat,townhouse,0
2024-07-01,unsold_under_construction,Selangor,Hulu Langat,all,1192
2024-07-01,unsold_under_construction,Selangor,Hulu Langat,cluster,9
2024-07-01,unsold_under_construction,Selangor,Hulu Langat,condominium,589
2024-07-01,unsold_under_construction,Selangor,Hulu Langat,detached,19
2024-07-01,unsold_under_construction,Selangor,Hulu Langat,flat,0
2024-07-01,unsold_under_construction,Selangor,Hulu Langat,flat-lowcost,0
2024-07-01,unsold_under_construction,Selangor,Hulu Langat,house-lowcost,0
2024-07-01,unsold_under_construction,Selangor,Hulu Langat,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Selangor,Hulu Langat,semidetached-2-3-storey,21
2024-07-01,unsold_under_construction,Selangor,Hulu Langat,terrace-1-storey,0
2024-07-01,unsold_under_construction,Selangor,Hulu Langat,terrace-2-3-storey,472
2024-07-01,unsold_under_construction,Selangor,Hulu Langat,townhouse,82
2024-07-01,overhang,Selangor,Hulu Selangor,all,97
2024-07-01,overhang,Selangor,Hulu Selangor,cluster,0
2024-07-01,overhang,Selangor,Hulu Selangor,condominium,0
2024-07-01,overhang,Selangor,Hulu Selangor,detached,0
2024-07-01,overhang,Selangor,Hulu Selangor,flat,0
2024-07-01,overhang,Selangor,Hulu Selangor,flat-lowcost,0
2024-07-01,overhang,Selangor,Hulu Selangor,house-lowcost,0
2024-07-01,overhang,Selangor,Hulu Selangor,semidetached-1-storey,0
2024-07-01,overhang,Selangor,Hulu Selangor,semidetached-2-3-storey,0
2024-07-01,overhang,Selangor,Hulu Selangor,terrace-1-storey,29
2024-07-01,overhang,Selangor,Hulu Selangor,terrace-2-3-storey,68
2024-07-01,overhang,Selangor,Hulu Selangor,townhouse,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Selangor,all,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Selangor,cluster,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Selangor,condominium,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Selangor,detached,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Selangor,flat,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Selangor,flat-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Selangor,house-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Selangor,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Selangor,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Selangor,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Selangor,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Selangor,Hulu Selangor,townhouse,0
2024-07-01,unsold_under_construction,Selangor,Hulu Selangor,all,50
2024-07-01,unsold_under_construction,Selangor,Hulu Selangor,cluster,0
2024-07-01,unsold_under_construction,Selangor,Hulu Selangor,condominium,0
2024-07-01,unsold_under_construction,Selangor,Hulu Selangor,detached,0
2024-07-01,unsold_under_construction,Selangor,Hulu Selangor,flat,0
2024-07-01,unsold_under_construction,Selangor,Hulu Selangor,flat-lowcost,0
2024-07-01,unsold_under_construction,Selangor,Hulu Selangor,house-lowcost,0
2024-07-01,unsold_under_construction,Selangor,Hulu Selangor,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Selangor,Hulu Selangor,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Selangor,Hulu Selangor,terrace-1-storey,0
2024-07-01,unsold_under_construction,Selangor,Hulu Selangor,terrace-2-3-storey,50
2024-07-01,unsold_under_construction,Selangor,Hulu Selangor,townhouse,0
2024-07-01,overhang,Selangor,Klang,all,157
2024-07-01,overhang,Selangor,Klang,cluster,0
2024-07-01,overhang,Selangor,Klang,condominium,84
2024-07-01,overhang,Selangor,Klang,detached,8
2024-07-01,overhang,Selangor,Klang,flat,0
2024-07-01,overhang,Selangor,Klang,flat-lowcost,0
2024-07-01,overhang,Selangor,Klang,house-lowcost,0
2024-07-01,overhang,Selangor,Klang,semidetached-1-storey,11
2024-07-01,overhang,Selangor,Klang,semidetached-2-3-storey,15
2024-07-01,overhang,Selangor,Klang,terrace-1-storey,0
2024-07-01,overhang,Selangor,Klang,terrace-2-3-storey,9
2024-07-01,overhang,Selangor,Klang,townhouse,30
2024-07-01,unsold_not_constructed,Selangor,Klang,all,0
2024-07-01,unsold_not_constructed,Selangor,Klang,cluster,0
2024-07-01,unsold_not_constructed,Selangor,Klang,condominium,0
2024-07-01,unsold_not_constructed,Selangor,Klang,detached,0
2024-07-01,unsold_not_constructed,Selangor,Klang,flat,0
2024-07-01,unsold_not_constructed,Selangor,Klang,flat-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,Klang,house-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,Klang,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Selangor,Klang,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Selangor,Klang,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Selangor,Klang,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Selangor,Klang,townhouse,0
2024-07-01,unsold_under_construction,Selangor,Klang,all,433
2024-07-01,unsold_under_construction,Selangor,Klang,cluster,63
2024-07-01,unsold_under_construction,Selangor,Klang,condominium,0
2024-07-01,unsold_under_construction,Selangor,Klang,detached,0
2024-07-01,unsold_under_construction,Selangor,Klang,flat,0
2024-07-01,unsold_under_construction,Selangor,Klang,flat-lowcost,0
2024-07-01,unsold_under_construction,Selangor,Klang,house-lowcost,0
2024-07-01,unsold_under_construction,Selangor,Klang,semidetached-1-storey,32
2024-07-01,unsold_under_construction,Selangor,Klang,semidetached-2-3-storey,35
2024-07-01,unsold_under_construction,Selangor,Klang,terrace-1-storey,169
2024-07-01,unsold_under_construction,Selangor,Klang,terrace-2-3-storey,134
2024-07-01,unsold_under_construction,Selangor,Klang,townhouse,0
2024-07-01,overhang,Selangor,Kuala Langat,all,139
2024-07-01,overhang,Selangor,Kuala Langat,cluster,9
2024-07-01,overhang,Selangor,Kuala Langat,condominium,0
2024-07-01,overhang,Selangor,Kuala Langat,detached,0
2024-07-01,overhang,Selangor,Kuala Langat,flat,0
2024-07-01,overhang,Selangor,Kuala Langat,flat-lowcost,0
2024-07-01,overhang,Selangor,Kuala Langat,house-lowcost,0
2024-07-01,overhang,Selangor,Kuala Langat,semidetached-1-storey,0
2024-07-01,overhang,Selangor,Kuala Langat,semidetached-2-3-storey,31
2024-07-01,overhang,Selangor,Kuala Langat,terrace-1-storey,29
2024-07-01,overhang,Selangor,Kuala Langat,terrace-2-3-storey,70
2024-07-01,overhang,Selangor,Kuala Langat,townhouse,0
2024-07-01,unsold_not_constructed,Selangor,Kuala Langat,all,298
2024-07-01,unsold_not_constructed,Selangor,Kuala Langat,cluster,0
2024-07-01,unsold_not_constructed,Selangor,Kuala Langat,condominium,0
2024-07-01,unsold_not_constructed,Selangor,Kuala Langat,detached,0
2024-07-01,unsold_not_constructed,Selangor,Kuala Langat,flat,0
2024-07-01,unsold_not_constructed,Selangor,Kuala Langat,flat-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,Kuala Langat,house-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,Kuala Langat,semidetached-1-storey,108
2024-07-01,unsold_not_constructed,Selangor,Kuala Langat,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Selangor,Kuala Langat,terrace-1-storey,48
2024-07-01,unsold_not_constructed,Selangor,Kuala Langat,terrace-2-3-storey,142
2024-07-01,unsold_not_constructed,Selangor,Kuala Langat,townhouse,0
2024-07-01,unsold_under_construction,Selangor,Kuala Langat,all,728
2024-07-01,unsold_under_construction,Selangor,Kuala Langat,cluster,52
2024-07-01,unsold_under_construction,Selangor,Kuala Langat,condominium,313
2024-07-01,unsold_under_construction,Selangor,Kuala Langat,detached,0
2024-07-01,unsold_under_construction,Selangor,Kuala Langat,flat,0
2024-07-01,unsold_under_construction,Selangor,Kuala Langat,flat-lowcost,0
2024-07-01,unsold_under_construction,Selangor,Kuala Langat,house-lowcost,0
2024-07-01,unsold_under_construction,Selangor,Kuala Langat,semidetached-1-storey,54
2024-07-01,unsold_under_construction,Selangor,Kuala Langat,semidetached-2-3-storey,15
2024-07-01,unsold_under_construction,Selangor,Kuala Langat,terrace-1-storey,149
2024-07-01,unsold_under_construction,Selangor,Kuala Langat,terrace-2-3-storey,145
2024-07-01,unsold_under_construction,Selangor,Kuala Langat,townhouse,0
2024-07-01,overhang,Selangor,Kuala Selangor,all,79
2024-07-01,overhang,Selangor,Kuala Selangor,cluster,0
2024-07-01,overhang,Selangor,Kuala Selangor,condominium,0
2024-07-01,overhang,Selangor,Kuala Selangor,detached,0
2024-07-01,overhang,Selangor,Kuala Selangor,flat,0
2024-07-01,overhang,Selangor,Kuala Selangor,flat-lowcost,0
2024-07-01,overhang,Selangor,Kuala Selangor,house-lowcost,0
2024-07-01,overhang,Selangor,Kuala Selangor,semidetached-1-storey,0
2024-07-01,overhang,Selangor,Kuala Selangor,semidetached-2-3-storey,0
2024-07-01,overhang,Selangor,Kuala Selangor,terrace-1-storey,0
2024-07-01,overhang,Selangor,Kuala Selangor,terrace-2-3-storey,79
2024-07-01,overhang,Selangor,Kuala Selangor,townhouse,0
2024-07-01,unsold_not_constructed,Selangor,Kuala Selangor,all,391
2024-07-01,unsold_not_constructed,Selangor,Kuala Selangor,cluster,0
2024-07-01,unsold_not_constructed,Selangor,Kuala Selangor,condominium,0
2024-07-01,unsold_not_constructed,Selangor,Kuala Selangor,detached,0
2024-07-01,unsold_not_constructed,Selangor,Kuala Selangor,flat,0
2024-07-01,unsold_not_constructed,Selangor,Kuala Selangor,flat-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,Kuala Selangor,house-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,Kuala Selangor,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Selangor,Kuala Selangor,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Selangor,Kuala Selangor,terrace-1-storey,55
2024-07-01,unsold_not_constructed,Selangor,Kuala Selangor,terrace-2-3-storey,336
2024-07-01,unsold_not_constructed,Selangor,Kuala Selangor,townhouse,0
2024-07-01,unsold_under_construction,Selangor,Kuala Selangor,all,673
2024-07-01,unsold_under_construction,Selangor,Kuala Selangor,cluster,0
2024-07-01,unsold_under_construction,Selangor,Kuala Selangor,condominium,239
2024-07-01,unsold_under_construction,Selangor,Kuala Selangor,detached,0
2024-07-01,unsold_under_construction,Selangor,Kuala Selangor,flat,0
2024-07-01,unsold_under_construction,Selangor,Kuala Selangor,flat-lowcost,0
2024-07-01,unsold_under_construction,Selangor,Kuala Selangor,house-lowcost,0
2024-07-01,unsold_under_construction,Selangor,Kuala Selangor,semidetached-1-storey,12
2024-07-01,unsold_under_construction,Selangor,Kuala Selangor,semidetached-2-3-storey,6
2024-07-01,unsold_under_construction,Selangor,Kuala Selangor,terrace-1-storey,27
2024-07-01,unsold_under_construction,Selangor,Kuala Selangor,terrace-2-3-storey,389
2024-07-01,unsold_under_construction,Selangor,Kuala Selangor,townhouse,0
2024-07-01,overhang,Selangor,Petaling,all,346
2024-07-01,overhang,Selangor,Petaling,cluster,0
2024-07-01,overhang,Selangor,Petaling,condominium,228
2024-07-01,overhang,Selangor,Petaling,detached,30
2024-07-01,overhang,Selangor,Petaling,flat,0
2024-07-01,overhang,Selangor,Petaling,flat-lowcost,0
2024-07-01,overhang,Selangor,Petaling,house-lowcost,0
2024-07-01,overhang,Selangor,Petaling,semidetached-1-storey,0
2024-07-01,overhang,Selangor,Petaling,semidetached-2-3-storey,20
2024-07-01,overhang,Selangor,Petaling,terrace-1-storey,0
2024-07-01,overhang,Selangor,Petaling,terrace-2-3-storey,44
2024-07-01,overhang,Selangor,Petaling,townhouse,24
2024-07-01,unsold_not_constructed,Selangor,Petaling,all,380
2024-07-01,unsold_not_constructed,Selangor,Petaling,cluster,0
2024-07-01,unsold_not_constructed,Selangor,Petaling,condominium,336
2024-07-01,unsold_not_constructed,Selangor,Petaling,detached,0
2024-07-01,unsold_not_constructed,Selangor,Petaling,flat,0
2024-07-01,unsold_not_constructed,Selangor,Petaling,flat-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,Petaling,house-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,Petaling,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Selangor,Petaling,semidetached-2-3-storey,44
2024-07-01,unsold_not_constructed,Selangor,Petaling,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Selangor,Petaling,terrace-2-3-storey,0
2024-07-01,unsold_not_constructed,Selangor,Petaling,townhouse,0
2024-07-01,unsold_under_construction,Selangor,Petaling,all,2408
2024-07-01,unsold_under_construction,Selangor,Petaling,cluster,0
2024-07-01,unsold_under_construction,Selangor,Petaling,condominium,2060
2024-07-01,unsold_under_construction,Selangor,Petaling,detached,0
2024-07-01,unsold_under_construction,Selangor,Petaling,flat,0
2024-07-01,unsold_under_construction,Selangor,Petaling,flat-lowcost,0
2024-07-01,unsold_under_construction,Selangor,Petaling,house-lowcost,0
2024-07-01,unsold_under_construction,Selangor,Petaling,semidetached-1-storey,0
2024-07-01,unsold_under_construction,Selangor,Petaling,semidetached-2-3-storey,124
2024-07-01,unsold_under_construction,Selangor,Petaling,terrace-1-storey,0
2024-07-01,unsold_under_construction,Selangor,Petaling,terrace-2-3-storey,125
2024-07-01,unsold_under_construction,Selangor,Petaling,townhouse,99
2024-07-01,overhang,Selangor,Sabak Bernam,all,39
2024-07-01,overhang,Selangor,Sabak Bernam,cluster,0
2024-07-01,overhang,Selangor,Sabak Bernam,condominium,0
2024-07-01,overhang,Selangor,Sabak Bernam,detached,0
2024-07-01,overhang,Selangor,Sabak Bernam,flat,0
2024-07-01,overhang,Selangor,Sabak Bernam,flat-lowcost,0
2024-07-01,overhang,Selangor,Sabak Bernam,house-lowcost,0
2024-07-01,overhang,Selangor,Sabak Bernam,semidetached-1-storey,0
2024-07-01,overhang,Selangor,Sabak Bernam,semidetached-2-3-storey,9
2024-07-01,overhang,Selangor,Sabak Bernam,terrace-1-storey,0
2024-07-01,overhang,Selangor,Sabak Bernam,terrace-2-3-storey,30
2024-07-01,overhang,Selangor,Sabak Bernam,townhouse,0
2024-07-01,unsold_not_constructed,Selangor,Sabak Bernam,all,29
2024-07-01,unsold_not_constructed,Selangor,Sabak Bernam,cluster,0
2024-07-01,unsold_not_constructed,Selangor,Sabak Bernam,condominium,0
2024-07-01,unsold_not_constructed,Selangor,Sabak Bernam,detached,0
2024-07-01,unsold_not_constructed,Selangor,Sabak Bernam,flat,0
2024-07-01,unsold_not_constructed,Selangor,Sabak Bernam,flat-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,Sabak Bernam,house-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,Sabak Bernam,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Selangor,Sabak Bernam,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Selangor,Sabak Bernam,terrace-1-storey,12
2024-07-01,unsold_not_constructed,Selangor,Sabak Bernam,terrace-2-3-storey,17
2024-07-01,unsold_not_constructed,Selangor,Sabak Bernam,townhouse,0
2024-07-01,unsold_under_construction,Selangor,Sabak Bernam,all,153
2024-07-01,unsold_under_construction,Selangor,Sabak Bernam,cluster,0
2024-07-01,unsold_under_construction,Selangor,Sabak Bernam,condominium,0
2024-07-01,unsold_under_construction,Selangor,Sabak Bernam,detached,0
2024-07-01,unsold_under_construction,Selangor,Sabak Bernam,flat,0
2024-07-01,unsold_under_construction,Selangor,Sabak Bernam,flat-lowcost,0
2024-07-01,unsold_under_construction,Selangor,Sabak Bernam,house-lowcost,0
2024-07-01,unsold_under_construction,Selangor,Sabak Bernam,semidetached-1-storey,30
2024-07-01,unsold_under_construction,Selangor,Sabak Bernam,semidetached-2-3-storey,0
2024-07-01,unsold_under_construction,Selangor,Sabak Bernam,terrace-1-storey,111
2024-07-01,unsold_under_construction,Selangor,Sabak Bernam,terrace-2-3-storey,12
2024-07-01,unsold_under_construction,Selangor,Sabak Bernam,townhouse,0
2024-07-01,overhang,Selangor,Sepang,all,710
2024-07-01,overhang,Selangor,Sepang,cluster,0
2024-07-01,overhang,Selangor,Sepang,condominium,651
2024-07-01,overhang,Selangor,Sepang,detached,0
2024-07-01,overhang,Selangor,Sepang,flat,0
2024-07-01,overhang,Selangor,Sepang,flat-lowcost,0
2024-07-01,overhang,Selangor,Sepang,house-lowcost,0
2024-07-01,overhang,Selangor,Sepang,semidetached-1-storey,0
2024-07-01,overhang,Selangor,Sepang,semidetached-2-3-storey,0
2024-07-01,overhang,Selangor,Sepang,terrace-1-storey,0
2024-07-01,overhang,Selangor,Sepang,terrace-2-3-storey,59
2024-07-01,overhang,Selangor,Sepang,townhouse,0
2024-07-01,unsold_not_constructed,Selangor,Sepang,all,190
2024-07-01,unsold_not_constructed,Selangor,Sepang,cluster,0
2024-07-01,unsold_not_constructed,Selangor,Sepang,condominium,0
2024-07-01,unsold_not_constructed,Selangor,Sepang,detached,0
2024-07-01,unsold_not_constructed,Selangor,Sepang,flat,0
2024-07-01,unsold_not_constructed,Selangor,Sepang,flat-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,Sepang,house-lowcost,0
2024-07-01,unsold_not_constructed,Selangor,Sepang,semidetached-1-storey,0
2024-07-01,unsold_not_constructed,Selangor,Sepang,semidetached-2-3-storey,0
2024-07-01,unsold_not_constructed,Selangor,Sepang,terrace-1-storey,0
2024-07-01,unsold_not_constructed,Selangor,Sepang,terrace-2-3-storey,60
2024-07-01,unsold_not_constructed,Selangor,Sepang,townhouse,130
